,Unnamed: 0,NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
469,522.0,wt050_006,2.232707,1.984223,0.560141,0.5601470000000001,1.383099,0.038676,0.325027,0.002290,8298,8317,0.002290,120,4/10/2019,4,1,0.8,2,50,4,55040,14098
470,523.0,wt050_006,2.168855,1.959599,0.48818,0.488189,1.416588,0.047731,0.256459,0.002290,8298,8317,0.002290,113,4/10/2019,4,1,0.8,4,50,4,55040,14190
471,524.0,wt050_006,2.356157,2.326839,0.841989,0.8419969999999999,1.402579,0.079118,0.617223,0.002290,8298,8317,0.002290,111,4/10/2019,4,1,0.8,5,50,4,55040,15122
472,525.0,wt050_006,3.348688,3.0956,1.94913,1.949136,1.0725870000000002,0.068868,1.120097,0.000771,14261,14272,0.000771,388,4/10/2019,4,1,0.8,4,50,2,107308,28370
473,526.0,wt050_006,3.687961,3.442975,2.309889,2.309896,1.083393,0.044761,1.474408,0.000771,14261,14272,0.000771,392,4/10/2019,4,1,0.8,1,50,2,107308,28257
474,527.0,wt050_006,2.230828,2.1584220000000003,0.7077760000000001,0.707784,1.386177,0.057125,0.462219,0.002290,8298,8317,0.002290,117,4/10/2019,4,1,0.8,7,50,4,55040,15226
475,528.0,wt050_001,5.519667,5.397564,4.534243,4.534252,0.534505,0.0,4.129639,0.029221,1232,1268,0.029221,171,4/10/2019,4,1,0.8,10,50,2,1708948,557758
476,530.0,wt050_006,2.722627,2.669578,1.189342,1.189349,1.405246,0.067591,0.934396,0.002290,8298,8317,0.002290,120,4/10/2019,4,1,0.8,6,50,4,55040,15672
477,531.0,wt040_121,7.77406,7.625493,6.905200999999999,6.905207000000001,0.5485369999999999,0.0,6.169403,0.000186,64507,64519,0.000186,372,4/10/2019,4,1,0.8,10,40,2,859293,48486
478,532.0,wt050_006,2.367432,2.303094,0.8518370000000001,0.851844,1.395566,0.048192,0.632392,0.002290,8298,8317,0.002290,113,4/10/2019,4,1,0.8,8,50,4,55040,15614
479,533.0,wt050_006,4.399334,4.366834,3.14917,3.149176,1.088691,0.121559,2.370806,0.000771,14261,14272,0.000771,374,4/10/2019,4,1,0.8,7,50,2,107308,31248
480,534.0,wt050_006,4.819709,4.650289,3.510543,3.5105510000000004,1.061586,0.073126,2.659826,0.000771,14261,14272,0.000771,381,4/10/2019,4,1,0.8,2,50,2,107308,28308
481,535.0,wt050_011,1.970095,1.912881,0.595996,0.596002,1.276411,0.03915,0.298259,0.001010,12871,12884,0.001010,158,4/10/2019,4,1,0.8,1,50,4,49200,7992
482,536.0,wt050_011,2.180438,2.100276,0.785433,0.7854369999999999,1.263339,0.050389,0.511772,0.001010,12871,12884,0.001010,146,4/10/2019,4,1,0.8,2,50,4,49200,8554
483,538.0,wt050_011,1.737795,1.6866330000000005,0.355377,0.355383,1.28513,0.039511,0.088202,0.001010,12871,12884,0.001010,153,4/10/2019,4,1,0.8,3,50,4,49200,7956
484,539.0,wt050_011,3.652032,3.470461,1.951339,1.951345,1.462911,0.054245,1.018184,0.001304,23000,23030,0.001304,421,4/10/2019,4,1,0.8,3,50,2,93294,16732
485,540.0,wt050_011,3.712472,3.547499,2.030519,2.03053,1.452487,0.057618,1.173981,0.001304,23000,23030,0.001304,396,4/10/2019,4,1,0.8,4,50,2,93294,17940
486,541.0,wt050_011,1.977615,1.905609,0.556002,0.5560109999999999,1.303082,0.039594,0.249772,0.001010,12871,12884,0.001010,150,4/10/2019,4,1,0.8,4,50,4,49200,8720
487,542.0,wt050_006,4.18958,4.065565,2.481921,2.481927,1.411165,0.0,2.184179,0.002290,8298,8317,0.002290,105,4/10/2019,4,1,0.8,10,50,4,847822,119379
488,543.0,wt050_011,4.03647,3.927555,2.410444,2.4104490000000003,1.4555870000000002,0.056172,1.485299,0.001304,23000,23030,0.001304,425,4/10/2019,4,1,0.8,1,50,2,93294,16679
489,544.0,wt050_006,6.874889,6.8100580000000015,5.618412,5.61842,1.078198,0.110529,4.655931,0.000771,14261,14272,0.000771,388,4/10/2019,4,1,0.8,8,50,2,107308,31288
490,545.0,wt050_011,2.69376,2.625443,1.2399870000000002,1.239992,1.3110700000000002,0.066398,0.933947,0.001010,12871,12884,0.001010,158,4/10/2019,4,1,0.8,5,50,4,49200,10150
491,547.0,wt050_011,5.096295,4.95173,3.4440980000000003,3.44415,1.441703,0.060704,2.571365,0.001304,23000,23030,0.001304,417,4/10/2019,4,1,0.8,2,50,2,93294,17748
492,548.0,wt050_006,7.8134130000000015,7.68814,6.5043989999999985,6.504406,1.080172,0.102522,5.73701,0.000771,14261,14272,0.000771,381,4/10/2019,4,1,0.8,6,50,2,107308,30684
493,549.0,wt050_006,7.981714999999999,7.924824,6.728232000000001,6.728239,1.087507,0.106278,5.619999,0.000771,14261,14272,0.000771,392,4/10/2019,4,1,0.8,5,50,2,107308,32566
494,550.0,wt050_011,2.404942,2.359596,0.998958,0.998965,1.287588,0.07034,0.688632,0.001010,12871,12884,0.001010,153,4/10/2019,4,1,0.8,7,50,4,49200,10106
495,551.0,wt050_011,5.037775,4.93679,3.379438,3.379446,1.44729,0.107345,2.500379,0.001304,23000,23030,0.001304,421,4/10/2019,4,1,0.8,7,50,2,93294,22354
496,552.0,wt050_011,2.825168,2.749173,1.405252,1.405259,1.279388,0.06206900000000001,1.110629,0.001010,12871,12884,0.001010,146,4/10/2019,4,1,0.8,6,50,4,49200,10296
497,553.0,wt050_011,2.563588,2.517642,1.166952,1.166958,1.298071,0.049705,0.870088,0.001010,12871,12884,0.001010,150,4/10/2019,4,1,0.8,8,50,4,49200,10302
498,554.0,wt050_011,5.714477,5.601567,4.081826,4.0818330000000005,1.426695,0.085871,3.261828,0.001304,23000,23030,0.001304,396,4/10/2019,4,1,0.8,8,50,2,93294,22438
499,555.0,wt050_016,3.219691,3.11771,1.786048,1.786056,1.259576,0.070367,0.7716970000000001,0.001326,46011,46072,0.001326,471,4/10/2019,4,1,0.8,3,50,2,81842,12542
500,556.0,wt050_011,3.788039,3.675538,2.123137,2.123149,1.325948,0.0,1.761745,0.001010,12871,12884,0.001010,148,4/10/2019,4,1,0.8,10,50,4,798026,60880
501,557.0,wt050_011,7.262898,7.11793,5.564007,5.564012,1.48191,0.070296,4.623531,0.001304,23000,23030,0.001304,425,4/10/2019,4,1,0.8,5,50,2,93294,22266
502,558.0,wt050_016,2.130988,2.0707020000000003,0.929424,0.92943,1.107228,0.029035,0.358225,0.000118,25373,25376,0.000118,346,4/10/2019,4,1,0.8,1,50,4,47350,1936
503,559.0,wt050_016,2.044621,2.011781,0.856663,0.856667,1.111988,0.042491,0.265337,0.000118,25373,25376,0.000118,347,4/10/2019,4,1,0.8,3,50,4,47350,1914
504,560.0,wt050_016,3.730159,3.589428,2.286852,2.286858,1.240721,0.060863,1.314753,0.001326,46011,46072,0.001326,445,4/10/2019,4,1,0.8,4,50,2,81842,13618
505,562.0,wt050_016,3.962393,3.854577,2.547555,2.547561,1.256509,0.050158,1.588877,0.001326,46011,46072,0.001326,464,4/10/2019,4,1,0.8,1,50,2,81842,12566
506,563.0,wt050_016,2.142516,2.068963,0.942642,0.942645,1.089428,0.035401,0.400605,0.000118,25373,25376,0.000118,324,4/10/2019,4,1,0.8,4,50,4,47350,2516
507,564.0,wt050_016,2.658794,2.578286,1.409984,1.409992,1.119006,0.047218,0.808345,0.000118,25373,25376,0.000118,332,4/10/2019,4,1,0.8,2,50,4,47350,2294
508,565.0,wt050_011,8.376895,8.235826,6.673214,6.67322,1.442214,0.114429,5.754096,0.001304,23000,23030,0.001304,417,4/10/2019,4,1,0.8,6,50,2,93294,22310
509,566.0,wt050_016,2.428669,2.367326,1.193878,1.193883,1.119117,0.053683,0.625428,0.000118,25373,25376,0.000118,346,4/10/2019,4,1,0.8,5,50,4,47350,3724
510,567.0,wt050_016,5.083978,4.947253,3.643039,3.643046,1.236585,0.061422,2.679551,0.001326,46011,46072,0.001326,449,4/10/2019,4,1,0.8,2,50,2,81842,13374
511,569.0,wt050_006,12.21565,11.97447,10.439685,10.439692,1.084184,0.0,9.619932,0.000771,14261,14272,0.000771,370,4/10/2019,4,1,0.8,10,50,2,1692534,237184
512,570.0,wt050_016,4.974491,4.913772,3.553408,3.553414,1.261464,0.097213,2.522335,0.001326,46011,46072,0.001326,471,4/10/2019,4,1,0.8,7,50,2,81842,18312
513,571.0,wt050_016,2.8545130000000003,2.793967,1.645263,1.645271,1.098808,0.04535,1.009216,0.000118,25373,25376,0.000118,347,4/10/2019,4,1,0.8,7,50,4,47350,4360
514,572.0,wt050_016,3.325403,3.256728,2.076835,2.076845,1.123798,0.051029000000000005,1.427813,0.000118,25373,25376,0.000118,324,4/10/2019,4,1,0.8,8,50,4,47350,3828
515,573.0,wt050_016,3.799204,3.758559,2.565145,2.565153,1.131877,0.057252,1.926833,0.000118,25373,25376,0.000118,332,4/10/2019,4,1,0.8,6,50,4,47350,3856
516,574.0,wt050_016,7.238307000000002,7.1282830000000015,5.799143,5.7991519999999985,1.251147,0.075878,4.744108,0.001326,46011,46072,0.001326,464,4/10/2019,4,1,0.8,5,50,2,81842,19488
517,575.0,wt050_021,3.857608,3.760434,2.616336,2.616342,1.090668,0.052397000000000006,1.390206,0.000063,111064,111071,0.000063,559,4/10/2019,4,1,0.8,1,50,2,87068,5268
518,576.0,wt050_021,1.873524,1.813248,0.436255,0.436262,1.337222,0.032275,0.18473,0.000034,59440,59442,0.000034,172,4/10/2019,4,1,0.8,1,50,4,53390,2039
519,577.0,wt050_016,6.9117570000000015,6.770616,5.383922,5.383929,1.273426,0.111229,4.369258,0.001326,46011,46072,0.001326,445,4/10/2019,4,1,0.8,8,50,2,81842,19512
520,578.0,wt050_021,4.430185,4.325487,3.166015,3.1660220000000003,1.103397,0.05051,1.732434,0.000063,111064,111071,0.000063,555,4/10/2019,4,1,0.8,3,50,2,87068,5262
521,580.0,wt050_021,4.589507,4.448601999999998,3.250299,3.250306,1.107605,0.087686,2.075965,0.000036,111067,111071,0.000036,531,4/10/2019,4,1,0.8,4,50,2,87068,5340
522,581.0,wt050_021,2.0956360000000003,2.027061,0.674509,0.674515,1.31696,0.033451,0.386208,0.000034,59440,59442,0.000034,188,4/10/2019,4,1,0.8,2,50,4,53390,2680
523,582.0,wt050_021,1.7987650000000002,1.714651,0.401015,0.401021,1.283245,0.024784,0.123314,0.000034,59440,59442,0.000034,188,4/10/2019,4,1,0.8,3,50,4,53390,2103
524,583.0,wt050_011,12.06627,11.813028,9.942802,9.942809,1.444281,0.0,8.979811,0.001304,23000,23030,0.001304,395,4/10/2019,4,1,0.8,10,50,2,1586594,132875
525,584.0,wt050_021,1.875987,1.7832720000000002,0.482041,0.482046,1.282493,0.01651,0.219328,0.000034,59440,59442,0.000034,175,4/10/2019,4,1,0.8,4,50,4,53390,3034
526,585.0,wt050_016,9.260619,9.171568,7.810169,7.810174000000001,1.258235,0.100126,6.773376,0.001326,46011,46072,0.001326,449,4/10/2019,4,1,0.8,6,50,2,81842,18144
527,586.0,wt050_026,1.171861,1.123018,0.496467,0.496471,0.554942,0.070133,0.329856,0.000000,26,26,0.000000,133,4/10/2019,4,1,0.8,3,50,2,102546,0
528,588.0,wt050_021,2.430216,2.377426,1.034337,1.0343440000000002,1.302149,0.039044,0.706854,0.000034,59440,59442,0.000034,188,4/10/2019,4,1,0.8,7,50,4,53390,5064
529,589.0,wt050_026,1.301852,1.253442,0.6016130000000001,0.601621,0.567071,0.08230599999999999,0.411562,0.000000,26,26,0.000000,125,4/10/2019,4,1,0.8,4,50,2,102546,0
530,590.0,wt050_026,1.802011,1.744865,1.105264,1.105271,0.564921,0.073904,0.813342,0.000000,26,26,0.000000,214,4/10/2019,4,1,0.8,1,50,2,102546,0
531,591.0,wt050_021,6.57205,6.490766000000002,5.29868,5.298756,1.126687,0.065414,4.136634,0.000036,111067,111071,0.000036,521,4/10/2019,4,1,0.8,2,50,2,87068,4986
532,592.0,wt050_016,6.677878999999999,6.497125,5.2506910000000016,5.250698000000001,1.102353,0.0,4.549892,0.000118,25373,25376,0.000118,317,4/10/2019,4,1,0.8,10,50,4,749506,34548
533,593.0,wt050_021,2.9495,2.872094,1.548579,1.548586,1.278327,0.043544,1.2258,0.000034,59440,59442,0.000034,188,4/10/2019,4,1,0.8,6,50,4,53390,5532
534,594.0,wt050_021,3.008311,2.920245,1.561344,1.561351,1.316848,0.038349,1.244422,0.000034,59440,59442,0.000034,172,4/10/2019,4,1,0.8,5,50,4,53390,5080
535,595.0,wt050_021,2.571189,2.506876,1.166749,1.166759,1.283555,0.052997,0.854884,0.000034,59440,59442,0.000034,175,4/10/2019,4,1,0.8,8,50,4,53390,5548
536,596.0,wt050_026,2.132405,2.064075,1.395165,1.395173,0.5795819999999999,0.086083,1.214299,0.000000,26,26,0.000000,123,4/10/2019,4,1,0.8,2,50,2,102546,0
537,598.0,wt050_026,2.135893,2.056025,1.375998,1.376012,0.571145,0.106991,1.1652049999999998,0.000000,26,26,0.000000,113,4/10/2019,4,1,0.8,5,50,2,102546,0
538,599.0,wt050_026,0.8481920000000001,0.805362,0.186704,0.186713,0.5694359999999999,0.045795,0.094635,0.000000,54,54,0.000000,54,4/10/2019,4,1,0.8,1,50,4,51932,0
539,600.0,wt050_021,6.303999999999999,6.186456,4.9943300000000015,4.994337000000002,1.114712,0.07559400000000001,3.675031,0.000063,111064,111071,0.000063,555,4/10/2019,4,1,0.8,7,50,2,87068,11258
540,601.0,wt050_026,0.783792,0.7478279999999999,0.127598,0.127605,0.569419,0.047668,0.04658,0.000000,54,54,0.000000,54,4/10/2019,4,1,0.8,3,50,4,51932,0
541,602.0,wt050_026,0.877532,0.848161,0.232012,0.232018,0.56203,0.048908,0.143998,0.000000,54,54,0.000000,51,4/10/2019,4,1,0.8,2,50,4,51932,0
542,603.0,wt050_026,0.831572,0.799608,0.171056,0.17106300000000002,0.573585,0.047286,0.08942,0.000000,54,54,0.000000,41,4/10/2019,4,1,0.8,4,50,4,51932,0
543,604.0,wt050_021,7.264597,7.131589999999999,5.956536,5.956539,1.098889,0.07561799999999999,4.657623,0.000063,111064,111071,0.000063,559,4/10/2019,4,1,0.8,5,50,2,87068,11268
544,606.0,wt050_026,1.110267,1.082063,0.433778,0.433786,0.571642,0.073711,0.314397,0.000000,54,54,0.000000,54,4/10/2019,4,1,0.8,5,50,4,51932,0
545,607.0,wt050_026,1.081295,1.033025,0.404111,0.404119,0.560991,0.066153,0.276963,0.000000,54,54,0.000000,54,4/10/2019,4,1,0.8,7,50,4,51932,0
546,608.0,wt050_026,1.883968,1.827723,1.155341,1.155349,0.554739,0.116778,0.941724,0.000000,26,26,0.000000,133,4/10/2019,4,1,0.8,7,50,2,102546,0
547,609.0,wt050_026,1.332355,1.304217,0.662136,0.662143,0.567064,0.069078,0.483214,0.000000,54,54,0.000000,51,4/10/2019,4,1,0.8,6,50,4,51932,24374
548,610.0,wt050_026,1.152614,1.101258,0.445672,0.445682,0.581608,0.066478,0.28289000000000003,0.000000,54,54,0.000000,41,4/10/2019,4,1,0.8,8,50,4,51932,23716
549,611.0,wt050_021,7.201803,7.096519,5.878237,5.878245,1.109306,0.105885,4.6897150000000005,0.000036,111067,111071,0.000036,531,4/10/2019,4,1,0.8,8,50,2,87068,10046
550,612.0,wt050_026,2.155971,2.099896,1.421968,1.421976,0.5585600000000001,0.109944,1.096882,0.000000,26,26,0.000000,125,4/10/2019,4,1,0.8,8,50,2,102546,51870
551,613.0,wt050_021,7.674562,7.517428,6.339505,6.339511,1.091906,0.08428300000000001,5.182411,0.000036,111067,111071,0.000036,521,4/10/2019,4,1,0.8,6,50,2,87068,10154
552,614.0,wt050_021,4.317847,4.192938,2.719049,2.719056,1.276385,0.0,2.177924,0.000034,59440,59442,0.000034,168,4/10/2019,4,1,0.8,10,50,4,832208,38616
553,615.0,wt050_026,1.703336,1.650723,0.992144,0.992149,0.553782,0.0,0.799953,0.000000,54,54,0.000000,64,4/10/2019,4,1,0.8,10,50,4,771526,33291
554,617.0,wt050_016,12.18631,11.932486,10.285196,10.28521,1.250964,0.0,9.274841,0.001326,46011,46072,0.001326,456,4/10/2019,4,1,0.8,10,50,2,1480654,86150
555,618.0,wt050_026,3.695906,3.641483,2.970839,2.970844,0.569812,0.096085,2.50253,0.000000,26,26,0.000000,215,4/10/2019,4,1,0.8,6,50,2,102546,49670
556,619.0,wt050_031,1.6507439999999998,1.590555,0.27208000000000004,0.272087,1.266335,0.045319,0.102221,0.000000,3061,3061,0.000000,112,4/10/2019,4,1,0.8,1,50,4,54852,0
557,620.0,wt050_031,1.692481,1.627474,0.291101,0.291109,1.268369,0.063847,0.120396,0.000000,3061,3061,0.000000,99,4/10/2019,4,1,0.8,3,50,4,54852,0
558,621.0,wt050_026,3.744625,3.639898000000001,2.712192,2.712202,0.571064,0.0,2.478689,0.000000,26,26,0.000000,103,4/10/2019,4,1,0.8,10,50,2,1524366,63381
559,622.0,wt050_031,2.878384,2.664972,1.522717,1.522725,1.066263,0.076191,0.683369,0.016827,5289,5378,0.016827,338,4/10/2019,4,1,0.8,3,50,2,108838,42724
560,623.0,wt050_031,2.007189,1.94262,0.632666,0.632672,1.255365,0.051114,0.4667770000000001,0.000000,3061,3061,0.000000,97,4/10/2019,4,1,0.8,2,50,4,54852,0
561,624.0,wt050_031,1.75483,1.697602,0.360784,0.360799,1.272473,0.060215,0.186151,0.000000,3061,3061,0.000000,97,4/10/2019,4,1,0.8,4,50,4,54852,0
562,625.0,wt050_031,3.088072,2.943311,1.814449,1.814456,1.051935,0.076548,0.98422,0.016827,5289,5378,0.016827,329,4/10/2019,4,1,0.8,4,50,2,108838,41082
563,626.0,wt050_031,3.806636,3.621658,2.486443,2.48645,1.053747,0.076676,1.573276,0.016827,5289,5378,0.016827,351,4/10/2019,4,1,0.8,1,50,2,108838,42753
564,628.0,wt050_031,2.538161,2.486217,1.1201299999999998,1.120141,1.281283,0.076862,0.879325,0.000000,3061,3061,0.000000,112,4/10/2019,4,1,0.8,5,50,4,54852,0
565,629.0,wt050_031,2.019119,1.954795,0.614721,0.614732,1.257967,0.072014,0.408825,0.000000,3061,3061,0.000000,99,4/10/2019,4,1,0.8,7,50,4,54852,0
566,630.0,wt050_031,1.956235,1.931435,0.599592,0.599598,1.25419,0.07550599999999999,0.371663,0.000000,3061,3061,0.000000,97,4/10/2019,4,1,0.8,8,50,4,54852,12502
567,631.0,wt050_031,2.6394330000000004,2.5552200000000003,1.181234,1.181252,1.281813,0.08854400000000001,0.922123,0.000000,3061,3061,0.000000,97,4/10/2019,4,1,0.8,6,50,4,54852,12700
568,632.0,wt050_031,4.694556,4.498398,3.35082,3.350828,1.059762,0.08541599999999999,2.550765,0.016827,5289,5378,0.016827,343,4/10/2019,4,1,0.8,2,50,2,108838,40836
569,633.0,wt050_031,4.46201,4.3809010000000015,3.216014,3.21602,1.045012,0.118328,2.467571,0.016827,5289,5378,0.016827,338,4/10/2019,4,1,0.8,7,50,2,108838,44868
570,634.0,wt050_031,2.641427,2.575371,1.198806,1.198811,1.251324,0.0,1.009474,0.000000,3061,3061,0.000000,97,4/10/2019,4,1,0.8,10,50,4,820272,35438
571,635.0,wt050_031,4.87595,4.7508089999999985,3.590061,3.590067,1.044758,0.110286,2.895247,0.016827,5289,5378,0.016827,329,4/10/2019,4,1,0.8,8,50,2,108838,42054
572,636.0,wt050_031,5.300719,5.218851,4.053968,4.0539760000000005,1.063412,0.095981,3.308031,0.016827,5289,5378,0.016827,348,4/10/2019,4,1,0.8,5,50,2,108838,44024
573,637.0,wt050_036,2.280269,2.19965,0.777994,0.778,1.372246,0.044516,0.365933,0.001482,10794,10810,0.001482,254,4/10/2019,4,1,0.8,1,50,4,56874,6397
574,638.0,wt050_036,2.2794380000000003,2.194319,0.76298,0.7629859999999999,1.380898,0.048348,0.290169,0.001482,10794,10810,0.001482,268,4/10/2019,4,1,0.8,3,50,4,56874,6663
575,639.0,wt050_036,2.781216,2.732791,1.291808,1.291814,1.386975,0.05252,0.830299,0.001482,10794,10810,0.001482,261,4/10/2019,4,1,0.8,2,50,4,56874,6666
