NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex,mip_nb_nodes
wt100_101,1.936254,1.563908,0.000000,0.000000,0.005892,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,4,6020788,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_106,0.030193,0.021728,0.000000,0.000000,0.004994,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,9,100,4,130187,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_106,1.820183,1.581552,0.000000,0.000000,0.006567,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,4,6322803,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_106,4.071741,3.322120,0.000000,0.000000,0.005226,0.000000,0.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,22/6/2020,3,1,0.800000,10,100,2,12656757,0,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_111,33.084348,32.326999,9.844624,9.844628,22.455589,0.000000,1.592940,0.011068,0.007243,83943,84551,0.007243,1244,22/6/2020,3,1,0.800000,9,100,2,266956,84122,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_091,178.250647,174.983189,143.049208,143.049213,29.900562,0.000000,131.111057,2.223598,0.003171,129606,130017,0.003171,1250,22/6/2020,3,1,0.800000,10,100,2,12103743,607143,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_096,102.190805,100.479639,76.145595,76.145600,22.878254,0.000000,68.569492,1.220017,0.000524,133572,133642,0.000524,971,22/6/2020,3,1,0.800000,10,100,4,6127361,264555,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_111,46.049281,44.757632,4.197048,4.197053,40.529303,0.000000,0.611416,0.004019,0.006330,46607,46902,0.006330,738,22/6/2020,3,1,0.800000,9,100,4,135856,41991,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_111,68.722558,66.603731,25.097054,25.097135,40.955578,0.524748,20.468327,0.354925,0.006135,46616,46902,0.006135,760,22/6/2020,3,1,0.800000,4,100,4,267100,79022,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_111,106.292715,102.802810,72.672275,72.672375,29.318652,0.777943,58.480474,0.579244,0.006524,84003,84551,0.006524,1400,22/6/2020,3,1,0.800000,4,100,2,521884,151526,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_096,208.866524,203.929833,175.304194,175.304198,25.808959,0.000000,161.171714,2.363161,0.000323,254140,254222,0.000323,1336,22/6/2020,3,1,0.800000,10,100,2,12249173,361862,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_116,40.379193,38.986665,12.798552,12.798556,26.165610,0.000000,1.853377,0.010924,0.001261,191071,191312,0.001261,1288,22/6/2020,3,1,0.800000,9,100,2,249903,46706,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_116,70.198438,69.057163,44.307402,44.307472,23.880308,0.850528,36.002040,0.311984,0.001188,191085,191312,0.001188,1279,22/6/2020,3,1,0.800000,4,100,2,454508,78499,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_116,38.340450,37.745876,4.572112,4.572116,33.146825,0.000000,0.569433,0.005164,0.002059,101509,101718,0.002059,776,22/6/2020,3,1,0.800000,9,100,4,127503,31611,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_111,107.065587,105.675343,59.992522,59.992527,43.913992,0.000000,54.950008,1.226522,0.006135,46616,46902,0.006135,776,22/6/2020,3,1,0.800000,10,100,4,6597712,600380,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_116,54.790094,54.162580,20.408162,20.408239,33.116630,0.614417,16.039769,0.170673,0.002010,101514,101718,0.002010,794,22/6/2020,3,1,0.800000,4,100,4,238944,57480,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_111,216.952154,210.559172,185.139445,185.139451,22.214443,0.000000,170.432096,2.466243,0.006524,84003,84551,0.006524,1382,22/6/2020,3,1,0.800000,10,100,2,13219573,1010307,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_121,36.839105,35.549113,14.431705,14.431709,21.095772,0.000000,2.053504,0.012280,0.000496,241936,242056,0.000496,1424,22/6/2020,3,1,0.800000,9,100,2,256861,33916,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_116,84.971114,82.917565,57.965778,57.965784,24.037631,0.000000,52.415528,1.124259,0.002010,101514,101718,0.002010,772,22/6/2020,3,1,0.800000,10,100,4,6192975,440102,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_121,81.364535,77.625584,60.246605,60.246692,16.590665,0.777089,45.203591,0.407200,0.000422,241954,242056,0.000422,1475,22/6/2020,3,1,0.800000,4,100,2,416281,50045,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_121,36.212674,35.635374,4.625736,4.625741,30.981045,0.000000,0.610965,0.005539,0.000737,127591,127685,0.000737,752,22/6/2020,3,1,0.800000,9,100,4,130861,21573,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_121,50.504883,48.656650,16.631052,16.631122,31.459706,0.534993,12.901897,0.164627,0.000721,127593,127685,0.000721,699,22/6/2020,3,1,0.800000,4,100,4,230796,38586,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_116,166.049342,162.759597,139.936201,139.936206,20.099368,0.000000,128.013378,1.568124,0.001188,191085,191312,0.001188,1353,22/6/2020,3,1,0.800000,10,100,2,12375399,509627,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_121,55.250548,54.583826,25.817293,25.817296,27.377714,0.000000,23.239127,0.767413,0.000721,127593,127685,0.000721,701,22/6/2020,3,1,0.800000,10,100,4,6355560,280938,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
wt100_121,139.366954,137.320898,119.146297,119.146300,16.078851,0.000000,109.704765,1.275599,0.000422,241954,242056,0.000422,1451,22/6/2020,3,1,0.800000,10,100,2,12719820,375123,0,0,0.000000,0.000000,0.000000,110.000000,0,0.000000,0.000000
