NameInstance,n,m,tot_real_time,tot_cputime,tot_bb,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,tot_reduce_cost_fixing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,global_upper_bound_root,global_lowerbound_root,nb_generated_col,nb_generated_col_root,nb_nodes_explored,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,first_size_graph,size_after_reduced_cost,strong_branching,branching_point,mip_nb_vars,mip_nb_constr,mip_obj_bound,mip_obj_bound_lp,mip_rel_gap,mip_run_time,mip_status,mip_nb_iter_simplex
wt100_046,100,4,7483.495369285345,7416.742075,7134.22225,4251.152870000032,39.42488300000002,281.76528399999995,0.7210380000000214,512.863972000083,62.866223999986914,4.55526907972379e-05,219526,219536,4.55526907972379e-05,219536,219526,717668,1016,697,21/06/03,15000,1,0.8,4,106756,106756,20,0.5,0,0,0,0,0,110,0,0
wt100_016,100,4,7795.375001339242,7753.256386,7159.274775,3721.3627260000426,26.753060000000005,593.1814919999999,0.7200910000000249,720.7867450004292,181.13638299997717,0.001044467049325688,110104,110219,0.001044467049325688,110219,110104,426567,938,297,21/06/03,15000,1,0.8,4,104448,104448,20,0.5,0,0,0,0,0,110,0,0
wt100_041,100,4,7594.621769401245,7536.018647000001,7154.166037999999,3654.632982,25.880022999999994,380.568205,1.2491860000000088,638.8255239999546,209.98046499994905,0.0003646539354850718,126147,126193,0.0004994846586815232,126193,126130,574457,759,640,21/06/03,15000,1,0.8,4,129190,16629,20,0.5,0,0,0,0,0,110,0,0
wt100_046,100,4,7547.081604395062,7478.379187,7134.5896680000005,4159.996161000006,26.55112600000001,342.974362,0.7826550000000339,439.79712800016006,55.035680000009336,4.55526907972379e-05,219526,219536,4.55526907972379e-05,219536,219526,861901,936,977,21/06/03,15000,1,0.8,4,106756,106756,20,0.3,0,0,0,0,0,110,0,0
wt100_011,100,4,7863.788448503241,7823.048815,7179.4662849999995,4029.861606999997,16.10111699999993,642.6678,0.845831999999973,1116.7655860002433,261.13020399999823,0.0006573574231458067,50201,50234,0.0007570324328480949,50234,50196,330308,784,288,21/06/03,15000,1,0.8,4,99364,22801,20,0.4,0,0,0,0,0,110,0,0
wt100_041,100,4,7709.034017059021,7662.9536769999995,7165.395673999999,3787.762128000034,22.85716700000006,496.644933,0.8769500000000221,582.827829999568,177.500283999952,0.000372607778779015,126138,126185,0.0004360580353568853,126185,126130,534961,793,455,21/06/03,15000,1,0.8,4,129190,15473,20,0.3,0,0,0,0,0,110,0,0
wt100_101,100,4,1.2655606297776103,1.151314,0.3155530000000001,0.21009300000000009,0.21010600000000001,0.004905,0.797632,0.05195499999999997,0.041915000000000036,-0.9999999996428571,2800,0,-0.9999999996428571,0,2800,1,1,0,21/06/03,15000,1,0.8,4,110018,110018,20,0.2,0,0,0,0,0,110,0,0
wt100_101,100,4,1.38902429305017,1.2992460000000001,0.3509650000000001,0.23239299999999996,0.23239999999999994,0.004857,0.91463,0.07082499999999992,0.058911999999999964,-0.9999999996428571,2800,0,-0.9999999996428571,0,2800,1,1,0,21/06/03,15000,1,0.8,4,110018,110018,20,0.3,0,0,0,0,0,110,0,0
wt100_101,100,4,1.4056782703846693,1.2967140000000001,0.35984800000000006,0.23475499999999994,0.23475900000000005,0.005416999999999998,0.892323,0.06778899999999999,0.05422300000000002,-0.9999999996428571,2800,0,-0.9999999996428571,0,2800,1,1,0,21/06/03,15000,1,0.8,4,110018,110018,20,0.4,0,0,0,0,0,110,0,0
wt100_101,100,4,1.337151451036334,1.237746,0.33755599999999986,0.22466299999999995,0.22467099999999984,0.005503000000000001,0.861318,0.057235999999999954,0.046366999999999936,-0.9999999996428571,2800,0,-0.9999999996428571,0,2800,1,1,0,21/06/03,15000,1,0.8,4,110018,110018,20,0.5,0,0,0,0,0,110,0,0
wt100_106,100,4,1.3849765816703439,1.277916,0.24656200000000017,0.21713499999999986,0.21713899999999997,0.005381999999999998,0.9879839999999999,0.2163839999999999,0.18416600000000005,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,125722,0,20,0.2,0,0,0,0,0,110,0,0
wt100_106,100,4,1.40221600048244,1.250724,0.25176200000000004,0.2245219999999999,0.22452500000000009,0.0025170000000000053,0.9554540000000001,0.22369799999999995,0.18971099999999996,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,125722,0,20,0.3,0,0,0,0,0,110,0,0
wt100_106,100,4,1.3252767277881503,1.22613,0.23264000000000018,0.20792600000000006,0.20792900000000003,0.005853000000000004,0.9434449999999999,0.20711199999999996,0.17686200000000007,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,125722,0,20,0.4,0,0,0,0,0,110,0,0
wt100_106,100,4,1.2535523995757103,1.154139,0.20962599999999998,0.18840599999999996,0.18841000000000008,0.005403000000000005,0.89984,0.18767899999999993,0.16046100000000008,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,125722,0,20,0.5,0,0,0,0,0,110,0,0
wt100_081,100,4,391.51117059309036,390.842169,28.360998999999993,24.179442999999708,14.296382000000051,361.799752,0.6442880000000173,14.30782400000237,0.7103600000000938,0,819,819,0.08620689643739138,819,754,1905,961,5,21/06/03,15000,1,0.8,4,112717,40358,20,0.3,0,0,0,0,0,110,0,0
wt100_016,100,4,7940.161290704273,7898.0847109999995,7175.682781,3905.0987049999876,23.474856000000045,721.48986,0.8454000000000406,577.7294359999883,135.02283499995826,0.0009899191717283634,110110,110219,0.001044467049325688,110219,110104,508011,883,423,21/06/03,15000,1,0.8,4,104448,21019,20,0.2,0,0,0,0,0,110,0,0
wt100_081,100,4,452.75080643221736,451.91396299999997,35.47165100000001,30.906938000000082,20.247503999999992,415.72770699999995,0.6717230000000427,16.438353000001143,0.9762470000000008,0,819,819,0.08620689643739138,819,754,1972,997,5,21/06/03,15000,1,0.8,4,112717,40459,20,0.2,0,0,0,0,0,110,0,0
wt100_081,100,4,437.88403987977654,437.06078,42.888829999999984,39.14497300000011,30.466025000000002,393.501532,0.6278050000000235,19.66861199999886,0.8252489999999284,0,819,819,0.08620689643739138,819,754,1975,1181,4,21/06/03,15000,1,0.8,4,112717,40025,20,0.4,0,0,0,0,0,110,0,0
wt100_081,100,4,450.9857381740585,450.339266,42.162491999999986,37.39431500000006,27.07916800000004,407.51139,0.6300410000000056,18.71591199999824,0.8746489999999767,0,819,819,0.08620689643739138,819,754,2283,1357,5,21/06/03,15000,1,0.8,4,112717,40387,20,0.5,0,0,0,0,0,110,0,0
wt100_016,100,4,8196.815139719285,8156.122501000001,7165.010929,3684.7283459999667,27.162327000000005,990.22399,0.8124290000000656,573.887688999983,158.03227700004788,0.0010080828262554894,110110,110221,0.0010626316936617867,110221,110104,441836,980,342,21/06/03,15000,1,0.8,4,104448,21091,20,0.4,0,0,0,0,0,110,0,0
wt100_061,100,4,7675.370477394201,7631.709843,7187.736150000001,3773.0334189999953,26.87612200000001,442.920634,1.0167330000000447,786.5811369998214,236.54536999999215,0.002458586916994132,24811,24872,0.002902640596536882,24877,24805,495939,930,351,21/06/03,15000,1,0.8,4,112061,18015,20,0.2,0,0,0,0,0,110,0,0
wt100_061,100,4,7756.670831494965,7707.037787,7194.779992,3649.7359030000002,17.94647299999997,511.576021,0.6456489999999349,700.5412969996461,213.9472410000078,0.0024182822134368514,24811,24871,0.0027816972383478454,24874,24805,524405,853,214,21/06/03,15000,1,0.8,4,112061,17703,20,0.3,0,0,0,0,0,110,0,0
wt100_061,100,4,7892.618611967191,7835.165233000001,7147.41256,3700.4236859999796,15.846336999999949,687.0225630000001,0.6914600000000064,768.4328379996847,205.42156500003523,0.0024990930709621875,24809,24871,0.0028623261438072032,24876,24805,592841,833,247,21/06/03,15000,1,0.8,4,112061,112061,20,0.4,0,0,0,0,0,110,0,0
wt100_096,100,4,1163.7536427900195,1159.99212,885.8367429999998,483.448952,29.680909999999983,273.471989,0.6506180000000086,216.55504299999092,19.996221000001697,0,133587,133587,0.00011978648059743667,133587,133571,35814,873,25,21/06/03,15000,1,0.8,4,104277,104277,20,0.3,0,0,0,0,0,110,0,0
wt100_061,100,4,7986.361246272922,7936.744673,7153.035162,3546.769512000002,15.001936,782.973636,0.6950520000000324,677.4379790000643,189.1295569999903,0.0020542979133950576,24826,24877,0.003023583954725919,24880,24805,571223,748,202,21/06/03,15000,1,0.8,4,112061,18517,20,0.5,0,0,0,0,0,110,0,0
wt100_066,100,4,7734.559847021475,7694.3393240000005,7211.84583,3909.925296999979,24.354341999999974,481.814785,0.6350150000000099,593.1089830001902,203.96246299998836,0.0003679230010689205,67949,67974,0.0005003900098532623,67981,67947,539431,978,184,21/06/03,15000,1,0.8,4,104634,11782,20,0.3,0,0,0,0,0,110,0,0
wt100_001,100,2,537.7082231761888,534.141436,331.08761699999997,220.68142700000013,16.07242599999998,201.520048,1.4934240000000045,162.40302699999933,63.93411799999993,0,3339,3339,0.007543753769600557,3339,3314,6863,567,10,21/06/03,15000,1,0.8,4,164036,97369,20,0.2,0,0,0,0,0,110,0,0
wt100_001,100,2,389.2152871210128,387.15600800000004,179.37929999999997,117.07467899999997,13.724970000000013,206.201925,1.5239329999999995,85.69146499999985,30.34516099999999,0,3339,3339,0.007543753769600557,3339,3314,4283,567,4,21/06/03,15000,1,0.8,4,164036,97369,20,0.3,0,0,0,0,0,110,0,0
wt100_066,100,4,7640.129912777804,7597.266283000001,7183.963702,3952.3089980000223,24.16678399999995,412.373461,0.8886140000000182,624.4240079999814,192.14302000000754,0.0003237579467812021,67952,67974,0.000485672656622284,67980,67947,562847,730,265,21/06/03,15000,1,0.8,4,104634,11573,20,0.4,0,0,0,0,0,110,0,0
wt100_001,100,2,358.04915852099657,356.391408,180.08809699999998,111.91289700000004,15.665776999999991,174.836208,1.431808999999987,76.297932,22.90780100000012,0,3339,3339,0.007543753769600557,3339,3314,3883,580,3,21/06/03,15000,1,0.8,4,164036,97350,20,0.4,0,0,0,0,0,110,0,0
wt100_001,100,2,391.9956032698974,389.77522300000004,199.994922,131.36127799999997,17.042507999999998,188.321764,1.4185119999999927,95.8502490000003,38.80577999999974,0,3339,3339,0.007543753769600557,3339,3314,3980,567,4,21/06/03,15000,1,0.8,4,164036,97369,20,0.5,0,0,0,0,0,110,0,0
wt100_006,100,2,399.6158086685464,397.974937,216.59181300000003,145.9516560000001,18.314625000000007,180.219189,1.1324109999999905,84.74603099999706,9.627139999999969,0,30665,30665,0.0006852891267234928,30665,30644,8937,742,8,21/06/03,15000,1,0.8,4,182886,67552,20,0.3,0,0,0,0,0,110,0,0
wt100_091,100,4,3977.903426573612,3958.272777,3594.1378409999998,2052.855986000018,28.523740999999973,363.364062,0.7369620000000054,273.09540700001634,75.1412410000188,0,70606,70606,0.0003400300359816947,70606,70582,253692,1036,181,21/06/03,15000,1,0.8,4,116098,9123,20,0.3,0,0,0,0,0,110,0,0
wt100_006,100,2,640.7379831643775,638.3198319999999,332.119751,212.3092829999997,23.842282999999952,304.641611,1.5166679999999815,111.53734999999898,11.334477999999933,0,30665,30665,0.0006852891267234928,30665,30644,9855,742,10,21/06/03,15000,1,0.8,4,182886,67552,20,0.2,0,0,0,0,0,110,0,0
wt100_011,100,2,415.2089399276301,414.007545,30.272757000000013,30.223319000000004,30.223322999999993,382.358533,1.3420040000000313,19.561285000000055,0.569168999999988,0,93894,93894,0,93894,93894,1289,1289,0,21/06/03,15000,1,0.8,4,166029,0,20,0.2,0,0,0,0,0,110,0,0
wt100_006,100,2,483.31588616780937,480.86614,292.42814,184.96112200000013,18.00882100000001,187.335957,1.0656689999999855,96.85466099999721,9.304324999999864,0,30665,30665,0.0006852891267234928,30665,30644,8614,742,8,21/06/03,15000,1,0.8,4,182886,67552,20,0.4,0,0,0,0,0,110,0,0
wt100_066,100,4,7836.248676935211,7791.425962,7183.925856,3925.163757999966,22.873694,606.842568,0.6201399999999921,607.2291540002732,186.41727400006675,0.0008830152025654092,67949,68009,0.0010007800197065245,68015,67947,592010,860,197,21/06/03,15000,1,0.8,4,104634,17393,20,0.5,0,0,0,0,0,110,0,0
wt100_011,100,2,355.0426682876423,353.733539,34.957313,30.316260999999997,20.638169000000005,317.745225,0.9930390000000102,21.29533800000155,0.7306380000000559,0,93894,93894,3.195194427546888e-05,93894,93891,1520,922,1,21/06/03,15000,1,0.8,4,166029,166029,20,0.3,0,0,0,0,0,110,0,0
wt100_011,100,2,400.2791570061818,399.207446,22.120679999999993,22.08892499999996,22.08892899999995,376.03212499999995,1.0115499999999997,16.240159000000176,0.3878180000000384,0,93894,93894,0,93894,93894,1029,1029,0,21/06/03,15000,1,0.8,4,166029,0,20,0.4,0,0,0,0,0,110,0,0
wt100_011,100,2,327.2278785677627,326.140578,34.41677699999997,34.385333,34.385335999999995,290.662594,1.0289099999999962,22.117129999999293,0.41823599999997896,0,93894,93894,0,93894,93894,1577,1577,0,21/06/03,15000,1,0.8,4,166029,0,20,0.5,0,0,0,0,0,110,0,0
wt100_071,100,4,7614.498021202162,7571.960194,7177.041625,3879.351014000057,28.23158699999999,393.93111,0.9599640000000136,441.50450000025495,107.69246399998622,0.00011718246481527835,170674,170694,0.00011718246481527835,170694,170674,579075,925,554,21/06/03,15000,1,0.8,4,110213,10804,20,0.3,0,0,0,0,0,110,0,0
wt100_071,100,4,7854.239145442843,7810.9975699999995,7174.294776,3808.88778199996,37.500843999999915,635.610728,1.0539929999999913,498.4254310000099,107.74403800003665,0.00011132268932115821,170675,170694,0.00011718246481527835,170694,170674,459646,964,381,21/06/03,15000,1,0.8,4,110213,110213,20,0.2,0,0,0,0,0,110,0,0
wt100_006,100,2,1651.9210290210322,1644.509191,1418.6166509999998,888.7108619999988,18.261673000000002,224.74352,1.1161400000000015,528.1063310000062,109.88970299999849,0,30665,30665,0.0006852891267234928,30665,30644,43847,747,18,21/06/03,15000,1,0.8,4,182886,182886,20,0.5,0,0,0,0,0,110,0,0
wt100_071,100,4,7563.504177984782,7506.355773,7188.503332,4071.278372999997,24.454300999999987,317.12009,0.7037150000000452,430.01918200007196,88.47680299997171,0.00014647808101909794,170674,170699,0.00014647808101909794,170699,170674,819636,940,824,21/06/03,15000,1,0.8,4,110213,12498,20,0.5,0,0,0,0,0,110,0,0
wt100_071,100,4,7648.746017451398,7606.966191,7191.179392,3846.473343999991,25.778472000000022,415.028113,0.726680999999985,452.4580389999839,102.44811100006149,0.00011718246481527835,170674,170694,0.00011718246481527835,170694,170674,477371,961,411,21/06/03,15000,1,0.8,4,110213,110213,20,0.4,0,0,0,0,0,110,0,0
wt100_091,100,4,7676.078994135372,7636.997629,7215.605097,4007.3793779999796,42.965306999999996,420.297107,1.0616919999999936,570.9605209999538,169.51666800003733,0.00035419293597106685,70583,70608,0.0003967017086453104,70610,70582,530730,1092,207,21/06/03,15000,1,0.8,4,116098,9794,20,0.2,0,0,0,0,0,110,0,0
wt100_121,100,4,6474.820660898462,6440.011168,6033.076561,3115.0285219999832,19.943196999999998,406.126854,0.7751749999999902,408.432940999964,101.96578499997355,0,127618,127618,0.00020377293425028197,127619,127593,502951,806,178,21/06/03,15000,1,0.8,4,116004,9887,20,0.4,0,0,0,0,0,110,0,0
wt100_091,100,4,7676.819086277857,7636.306953,7195.923514,3866.1730440000247,20.501784999999984,439.573507,0.7682699999999727,537.9544240001121,163.91463300005404,0.00035419293597106685,70583,70608,0.00043920546314302227,70613,70582,527201,832,228,21/06/03,15000,1,0.8,4,116098,10524,20,0.5,0,0,0,0,0,110,0,0
wt100_096,100,4,7657.785975374281,7615.617045,7212.563712,4095.9706190000006,25.154675999999995,402.36211499999996,0.6556550000000243,435.9738729999121,54.218405000002065,0.00011229730336658108,133574,133589,0.0002620329263068927,133606,133571,752327,1006,191,21/06/03,15000,1,0.8,4,104277,12744,20,0.2,0,0,0,0,0,110,0,0
wt100_096,100,4,7615.676555945538,7570.461832000001,7169.859506,3980.4903060000097,27.31888799999996,399.651934,0.9184380000000374,511.95051200008055,83.205435000009,0.00010481081647547568,133574,133588,0.0002470596162322131,133604,133571,762530,870,221,21/06/03,15000,1,0.8,4,104277,104277,20,0.5,0,0,0,0,0,110,0,0
wt100_026,100,2,111.8711576005444,110.691468,17.859792,15.149498000000008,11.287143999999998,91.54587000000001,1.2452959999999962,12.691024999999797,0.932532000000009,0,92,92,0.21052631301939062,92,76,591,430,1,21/06/03,15000,1,0.8,4,204196,146243,20,0.2,0,0,0,0,0,110,0,0
wt100_086,100,4,7844.814232834615,7808.48258,7172.602266,3843.711284999994,20.541246,634.7737460000001,1.0730389999999943,865.2986509999392,321.5702710000163,0.00410183875511071,21210,21297,0.004480709366829511,21297,21202,431640,638,307,21/06/03,15000,1,0.8,4,127763,19244,20,0.4,0,0,0,0,0,110,0,0
wt100_096,100,4,7764.928457124159,7705.8840040000005,7160.0578430000005,3008.763700999994,13.01871499999993,545.1038850000001,0.6902179999999589,359.1322370000472,12.065995000006978,0.00010481081647547568,133574,133588,0.00012727313563477645,133588,133571,885920,613,304,21/06/03,15000,1,0.8,4,104277,104277,20,0.4,0,0,0,0,0,110,0,0
wt100_086,100,4,8030.195267455652,7974.771385,7169.243063000001,3874.9119299999984,15.560634999999934,804.7675899999999,0.7197700000000395,794.8247830001612,282.4982969999579,0.004007543611315062,21210,21295,0.004386378643317311,21295,21202,576495,664,590,21/06/03,15000,1,0.8,4,127763,18788,20,0.2,0,0,0,0,0,110,0,0
wt100_026,100,2,153.35006468836218,152.37454300000002,53.086094,34.61249099999996,10.852000000000004,98.007484,1.2417050000000103,28.812143999999932,5.137174000000002,0,92,92,0.21052631301939062,92,76,1127,430,5,21/06/03,15000,1,0.8,4,204196,146243,20,0.4,0,0,0,0,0,110,0,0
wt100_026,100,2,178.676345362328,177.13772,24.261993000000018,20.073450999999977,14.179203000000001,151.59385799999998,1.2443010000000072,16.49879199999978,1.6510050000000263,0,92,92,0.21052631301939062,92,76,591,430,1,21/06/03,15000,1,0.8,4,204196,146243,20,0.3,0,0,0,0,0,110,0,0
wt100_026,100,2,191.12963420525193,189.882496,44.070194999999984,29.053541000000024,10.921265000000005,144.450378,1.323771999999991,23.733931999999413,4.083256999999946,0,92,92,0.21052631301939062,92,76,1127,430,5,21/06/03,15000,1,0.8,4,204196,146243,20,0.5,0,0,0,0,0,110,0,0
wt100_031,100,2,289.3745045186952,287.70556500000004,114.991915,79.76901899999987,23.384680000000003,171.494622,1.1849239999999952,58.37522000000058,12.645367000000022,0,12729,12729,0.000314341846733647,12729,12725,3617,701,10,21/06/03,15000,1,0.8,4,204316,81047,20,0.2,0,0,0,0,0,110,0,0
wt100_031,100,2,289.953491281718,288.364906,101.35173,76.976553,22.57470699999999,185.252132,1.732044000000002,59.614073999998254,16.236942999999826,0,12729,12729,0.000314341846733647,12729,12725,3517,701,7,21/06/03,15000,1,0.8,4,204316,81047,20,0.3,0,0,0,0,0,110,0,0
wt100_111,100,4,7935.042122444138,7903.301813,7183.641246,3473.6069320000174,29.369980000000055,718.844891,0.7747490000000425,582.9300690001462,186.1728230000382,0.0013505981219965142,46646,46709,0.0019950231679681865,46709,46616,368219,926,287,21/06/03,15000,1,0.8,4,134181,19688,20,0.2,0,0,0,0,0,110,0,0
wt100_116,100,4,7640.646466413513,7601.851401,7165.050962,3989.296059999944,23.827282999999966,435.94191800000004,0.8223590000000058,489.82302199997724,141.79171999997936,0.000571332880201628,101517,101575,0.0006009023385877721,101575,101514,434840,740,489,21/06/03,15000,1,0.8,4,120059,15768,20,0.4,0,0,0,0,0,110,0,0
wt100_111,100,4,7918.289870426059,7882.971567,7181.180543,3833.4461219999853,42.61408599999993,700.704214,1.047125000000051,671.3670020001288,257.7910669999536,0.0022082627617818693,46643,46746,0.002788742062751228,46746,46616,471439,1074,378,21/06/03,15000,1,0.8,4,134181,24561,20,0.5,0,0,0,0,0,110,0,0
wt100_091,100,4,8130.622439430095,8089.091152,7192.933677,3760.778823999993,23.565466000000015,895.398184,0.7198440000000801,636.5738630001786,159.2526859999682,0.000297513636037437,70585,70606,0.0004533733813089262,70614,70582,502248,848,200,21/06/03,15000,1,0.8,4,116098,116098,20,0.4,0,0,0,0,0,110,0,0
wt100_031,100,2,392.6770279603079,391.131943,132.29918099999998,97.76907399999976,22.19875499999995,257.184665,1.6090709999999717,73.46169100000071,24.019550999999694,0,12729,12729,0.000314341846733647,12729,12725,3755,701,8,21/06/03,15000,1,0.8,4,204316,81047,20,0.4,0,0,0,0,0,110,0,0
wt100_086,100,4,8308.339230130427,8269.108083000001,7170.303109,3940.7425120000316,30.384010999999873,1098.02014,0.7235559999999168,859.6387519998225,322.2680109999965,0.00377180575182594,21210,21290,0.00415055183453681,21290,21202,482842,920,328,21/06/03,15000,1,0.8,4,127763,17973,20,0.3,0,0,0,0,0,110,0,0
wt100_111,100,4,8014.647980088368,7979.420006,7198.538979,3728.3022350000315,26.38804700000003,780.059175,0.778728000000001,625.7831930002448,203.11574899998027,0.0016505541145602333,46651,46728,0.002402608546370289,46728,46616,464816,928,359,21/06/03,15000,1,0.8,4,134181,21992,20,0.4,0,0,0,0,0,110,0,0
wt100_051,100,2,1.6570858778432012,1.469527,0.26097099999999984,0.23425699999999994,0.2342599999999999,0.003049999999999997,1.17593,0.23379899999999987,0.19265900000000014,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,198761,0,20,0.2,0,0,0,0,0,110,0,0
wt100_051,100,2,1.8526075910776854,1.7366450000000002,0.34952099999999997,0.31252000000000013,0.3125229999999999,0.002940999999999999,1.3557540000000001,0.3120020000000001,0.26498999999999984,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,198761,0,20,0.3,0,0,0,0,0,110,0,0
wt100_051,100,2,2.5222524479031563,2.298847,0.4797500000000001,0.4348130000000001,0.43481499999999995,0.004811000000000003,1.782994,0.43478799999999973,0.372001,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,198761,0,20,0.4,0,0,0,0,0,110,0,0
wt100_051,100,2,2.3361081182956696,2.128655,0.40784900000000013,0.36569000000000007,0.36569399999999996,0.004511000000000001,1.6844240000000001,0.3651530000000003,0.31059499999999973,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,198761,0,20,0.5,0,0,0,0,0,110,0,0
wt100_116,100,4,8057.716048134491,8020.077289,7181.985839999999,4184.8352429999795,20.127501999999936,837.290522,0.7671040000000175,508.938609999891,157.07986599997366,0.0004038732429011508,101517,101558,0.0004334377524239668,101558,101514,481539,727,501,21/06/03,15000,1,0.8,4,120059,13207,20,0.3,0,0,0,0,0,110,0,0
wt100_111,100,4,8235.466014701873,8199.836989,7174.866271999999,3587.1777940000366,30.29552199999989,1024.129575,0.8050110000001496,601.335286999984,191.79726700003062,0.0015433752759524259,46651,46723,0.0023382529603067992,46725,46616,494299,1003,233,21/06/03,15000,1,0.8,4,134181,21791,20,0.3,0,0,0,0,0,110,0,0
wt100_116,100,4,8174.43401216343,8137.081208,7181.085712,3951.657494999962,21.168302999999923,955.167209,0.7897930000000315,478.33789900010413,142.91527100000008,0.0005614823133015999,101517,101574,0.0005910514805781365,101574,101514,432116,772,376,21/06/03,15000,1,0.8,4,120059,15581,20,0.2,0,0,0,0,0,110,0,0
wt100_086,100,4,8460.341440366581,8422.878017,7174.676491,3834.475498000049,17.026930999999877,1247.41508,0.7493019999999433,799.4222649998865,283.2978060000123,0.0041961338989063585,21210,21299,0.004575040090341711,21299,21202,416740,732,328,21/06/03,15000,1,0.8,4,127763,19415,20,0.5,0,0,0,0,0,110,0,0
wt100_031,100,2,589.195391018875,585.284452,380.008517,233.27599299999977,18.030185999999986,203.949821,1.2875899999999945,168.16603099999594,32.654421999999585,0,12729,12729,0.000314341846733647,12729,12725,7508,690,16,21/06/03,15000,1,0.8,4,204316,204316,20,0.5,0,0,0,0,0,110,0,0
wt100_056,100,2,256.96425063256174,255.359483,70.818341,56.53244600000002,23.944496999999984,183.08558599999998,1.4205749999999853,41.135256999999086,2.251230000000021,0,5047,5047,0.012843668470230048,5047,4983,2145,679,4,21/06/03,15000,1,0.8,4,221962,104821,20,0.3,0,0,0,0,0,110,0,0
wt100_056,100,2,275.10298152361065,273.85841300000004,54.56488300000001,46.97378400000002,26.651791000000003,217.759814,1.4938270000000102,37.13874500000054,3.450867000000045,0,5047,5047,0.012843668470230048,5047,4983,1600,667,3,21/06/03,15000,1,0.8,4,221962,104721,20,0.4,0,0,0,0,0,110,0,0
wt100_121,100,4,7810.3451583897695,7761.361304,7179.911314,3956.612746000016,23.473553999999922,580.654816,0.7548379999999497,474.29081200027167,107.55676199997026,0.0001410658307198976,127600,127618,0.00025863487808689637,127626,127593,735544,936,242,21/06/03,15000,1,0.8,4,116004,11125,20,0.2,0,0,0,0,0,110,0,0
wt100_121,100,4,7638.167621371336,7594.396322,7211.34338,3697.7052059999787,22.86195799999996,382.260377,0.756052000000011,500.36281200003964,143.59348000007145,0.00014890398827460322,127599,127618,0.00020377293425028197,127619,127593,537983,905,189,21/06/03,15000,1,0.8,4,116004,9828,20,0.3,0,0,0,0,0,110,0,0
wt100_056,100,2,631.9209076352417,628.846465,421.8077209999999,250.56899399999966,38.69820100000001,205.288001,1.706499000000008,180.62135499999926,38.943926999999434,0,5047,5047,0.012843668470230048,5047,4983,6245,763,5,21/06/03,15000,1,0.8,4,221962,221962,20,0.5,0,0,0,0,0,110,0,0
wt100_116,100,4,8224.454058451578,8181.340602,7167.887744000001,4096.382732000018,27.489428999999973,1012.625039,0.7862709999999424,483.78305699977295,146.51819499997578,0.0005614823133015999,101517,101574,0.0005910514805781365,101574,101514,474807,943,493,21/06/03,15000,1,0.8,4,120059,15579,20,0.5,0,0,0,0,0,110,0,0
wt100_036,100,2,1210.2032822538167,1203.823203,834.899699,506.02417999999847,57.53472800000003,367.297131,1.5825449999999819,269.9405429999951,52.74481200000076,0,56671,56671,0.0017145685296829892,56671,56574,23995,1246,10,21/06/03,15000,1,0.8,4,205769,205769,20,0.3,0,0,0,0,0,110,0,0
wt100_036,100,2,1500.3158642333,1493.533744,1225.772361,720.9739210000005,23.230173000000036,266.520193,1.2063820000000192,496.6192019999991,31.740055000001462,0,56671,56671,0.0017145685296829892,56671,56574,21035,886,10,21/06/03,15000,1,0.8,4,205769,205769,20,0.2,0,0,0,0,0,110,0,0
wt100_056,100,2,1197.741080224514,1190.9159089999998,901.4166549999999,561.9381950000011,25.45218,287.630124,1.822794999999985,388.35403900000426,105.01811899999944,0,5047,5047,0.012843668470230048,5047,4983,15269,715,17,21/06/03,15000,1,0.8,4,221962,221962,20,0.2,0,0,0,0,0,110,0,0
wt100_036,100,2,1614.7865583002567,1607.7740800000001,1335.482356,779.6310580000004,45.26156299999997,270.999752,1.24985700000002,404.2691489999981,46.154605000003926,0,56671,56671,0.0017145685296829892,56671,56574,44460,1309,36,21/06/03,15000,1,0.8,4,205769,205769,20,0.4,0,0,0,0,0,110,0,0
wt100_071,100,2,466.97146092168987,464.612577,234.696734,191.68488200000002,90.95759700000002,228.58375999999998,1.2992480000000057,62.172269999998974,1.977717000000041,0,327305,327305,1.5276504735669795e-05,327305,327300,10908,1947,2,21/06/03,15000,1,0.8,4,187002,6702,20,0.2,0,0,0,0,0,110,0,0
wt100_076,100,2,1.9433951415121555,1.7385570000000001,0.30235400000000023,0.11317599999999994,0.113178,0.0033490000000000048,1.404568,0.11315999999999993,0.08959500000000009,0,0,0,0,0,0,1,1,0,21/06/03,15000,1,0.8,4,205595,205595,20,0.2,0,0,0,0,0,110,0,0
